,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2203,23.339,8.962,24.862000000000005,21.04,28.676999999999996,16.268,5.8100000000000005,15.787999999999998,9.159999999999998,20.132999999999996,14.176000000000002,7.0040000000000004,10.054,19.472,18.164,21.297999999999995,9.746,17.407000000000004,15.646,10.97,13.116000000000001,17.718,7.968000000000001,23.285999999999998,14.754,21.996
2204,0.968,1.7919999999999998,1.192,1.994,0.005,1.8760000000000001,0.0,0.932,0.283,1.3780000000000001,0.0,0.0,1.004,1.526,0.0,0.643,0.0,0.0,0.001,0.0,0.696,1.1760000000000002,0.7240000000000001,0.722,1.5,1.43
2740,0.435,0.10400000000000001,140.237,2.338,0.39899999999999997,0.7499999999999999,0.31000000000000005,0.58,0.9699999999999999,1.223,0.007,0.6279999999999999,0.6619999999999999,460.72799999999984,408.0039999999999,606.3009999999999,0.14100000000000001,180.23100000000002,0.191,2.6170000000000004,0.0,1.7030000000000003,0.10300000000000001,0.21100000000000002,1.118,176.054
2741,428.80800000000005,21.677,37.04100000000001,18.457000000000004,50.992000000000004,74.83800000000001,17.005,87.661,43.015,87.30199999999999,24.874000000000006,40.317,16.391,46.421,56.199,68.72099999999999,28.19,55.316,3.6850000000000005,52.859999999999985,18.374000000000002,55.07999999999999,33.064,23.686,213.29800000000003,199.316
2270,3.6710000000000003,0.17500000000000002,1.5939999999999999,1.078,2.06,1.03,3.83,2.21,3.148,1.162,3.2960000000000003,1.96,1.154,1.05,1.1420000000000001,1.4150000000000003,1.404,0.0,1.824,0.854,0.0,1.014,1.014,1.492,1.964,4.206
2263,3.702,0.0,0.504,0.804,0.684,0.0,2.048,1.392,3.404,1.412,1.424,0.0,0.166,1.392,2.5940000000000003,3.652,2.77,0.0,4.616,1.1380000000000001,2.534,5.547999999999999,1.228,1.0739999999999998,1.042,3.3740000000000006
2262,0.358,0.0,0.0,0.0,0.622,0.0,0.0,0.0,0.0,0.622,0.0,0.0,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.964,0.0,1.3599999999999999,0.44799999999999995,0.826,0.776
2202,6.193,15.278999999999998,12.995000000000001,6.485,5.004,6.540000000000001,6.032,4.55,5.236000000000001,2.33,8.892000000000001,11.733,31.123,21.243,26.218,43.468,9.530999999999999,14.591999999999999,10.216000000000001,109.52800000000002,8.452,9.82,5.093,0.0,8.260000000000002,1.9340000000000002
2515,2.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046,0.0,0.0,1.046,0.0,1.046,1.046,0.0,0.0,0.0,0.0,0.0,0.0
2510,11.607999999999999,2.5149999999999997,15.229999999999999,5.242,4.652,2.594,0.802,0.184,10.5,4.5840000000000005,9.062,5.767,13.339000000000002,10.424000000000001,12.213999999999999,15.902,10.302,8.725000000000001,10.042,9.528,4.04,13.652,10.587999999999996,7.924999999999999,14.046,17.397
2218,0.9540000000000001,0.0,0.43799999999999994,0.0,0.0,0.8540000000000001,0.478,1.5019999999999998,1.026,0.36200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.436,0.0,0.0,0.0
2216,0.864,0.0,0.0,0.596,0.0,0.0,0.41,0.0,0.0,0.5720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.552,0.0,0.504
2710,1.086,0.764,0.798,2.13,1.07,1.802,0.434,0.748,0.402,1.6880000000000002,1.0559999999999998,1.67,1.6360000000000001,1.2639999999999998,1.182,1.276,1.3379999999999999,4.34,0.214,0.002,0.45,1.6719999999999997,1.992,1.006,1.9720000000000002,1.3299999999999998
2261,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,1.138,0.0,0.88,2.306,0.534,0.386,0.0,0.0,1.214,0.0,0.776,1.3880000000000001,2.574,0.544,0.0,0.0
2284,0.254,0.0,0.0,0.0,0.0,0.23199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6819999999999999
2703,0.47200000000000003,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0
2317,0.0,0.45,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,0.0,2.0,0.0,1.508,0.0,0.0,3.508,1.508,0.0,0.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0
2280,0.0,0.336,0.91,0.0,0.0,0.0,0.0,0.504,3.1999999999999997,0.462,1.5259999999999998,1.2160000000000002,0.506,2.656,1.692,1.052,1.114,1.346,0.9620000000000001,0.0,0.0,3.518,1.21,1.25,2.122,1.22
2513,0.0,0.0,1.546,1.0599999999999998,0.0,0.8240000000000001,0.0,0.16,0.48200000000000004,0.0,0.0,0.0,0.0,0.23199999999999998,1.232,0.0,0.222,0.306,0.214,0.10400000000000001,0.0,0.0,0.146,0.0,0.17,0.502
2267,0.0,0.0,3.188,0.954,0.0,0.0,0.652,0.0,2.268,0.0,4.506,0.0,0.0,0.0,1.8439999999999996,0.662,4.861000000000001,1.502,0.0,0.0,0.0,3.2720000000000002,0.502,1.6179999999999999,6.311999999999999,4.557999999999999
2742,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,0.0,0.0,0.0,0.312,0.0,0.0,0.0,0.0,0.304,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,18.0,0.044000000000000004,0.371,0.035
2290,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.29,0.0,0.0,0.18,0.0,0.0,0.055999999999999994,0.094,0.054000000000000006,0.1,0.08,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.32399999999999995
2207,0.0,0.0,0.0,0.0,0.001,0.003,0.013999999999999999,0.019000000000000003,0.188,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0
2315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,1.1520000000000001,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.0,0.364,0.0,1.302,0.0,0.5640000000000001,0.23800000000000002,0.0,0.0,0.0,0.0,0.0,0.174,0.8440000000000001,0.0
2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.608,1.054,0.536,0.0,0.0
2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46799999999999997,0.0,0.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574,0.0,0.787,0.0,0.0,0.787,0.787
