,pluno,mybndno,type5,type4,type3,type2,0,1,2,3,4,5
9541,23110009,2240,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9554,23110009,2248,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9537,23110009,2286,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9538,23110009,2288,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9580,23110009,2302,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9595,23110009,2352,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9544,23110009,2358,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9543,23110009,2363,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9596,23110009,2383,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9542,23110009,2441,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9548,23110009,2462,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9549,23110009,2463,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9570,23110009,2484,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9563,23110009,2516,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9581,23110009,2537,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9562,23110009,2561,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9552,23110009,2572,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9560,23110009,2578,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9568,23110009,2616,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9567,23110009,2649,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9547,23110009,2650,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9569,23110009,2668,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9566,23110009,2670,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9075,23110009,2700,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9076,23110009,2707,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9080,23110009,2720,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9081,23110009,2731,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9082,23110009,2732,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9621,23110009,2784,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9622,23110009,2800,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9074,23110009,2826,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9073,23110009,2827,23110,2311,231,23,0.0,10.0,0.0,0.0,0.0,0.0
9583,23110009,2905,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9616,23110009,3027,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9597,23110009,3037,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9608,23110009,3053,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9499,23110009,3069,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9513,23110009,3083,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9518,23110009,3119,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9503,23110009,3126,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9498,23110009,3151,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9497,23110009,3158,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9516,23110009,3176,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9514,23110009,3292,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9500,23110009,3365,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9484,23110009,3413,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9456,23110009,3423,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9455,23110009,3424,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9451,23110009,3440,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9453,23110009,3446,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9452,23110009,3460,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9473,23110009,3489,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9474,23110009,3490,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9478,23110009,3539,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9477,23110009,3542,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9482,23110009,3548,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9483,23110009,3570,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9462,23110009,3601,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9463,23110009,3604,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9481,23110009,3610,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9502,23110009,3636,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9480,23110009,3652,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9479,23110009,3653,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9444,23110009,3707,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9443,23110009,3709,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9447,23110009,3756,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9476,23110009,3779,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9449,23110009,3803,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9442,23110009,3813,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9441,23110009,3814,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9450,23110009,3849,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9446,23110009,3919,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9475,23110009,3943,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9526,23110009,4007,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9525,23110009,4008,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9532,23110009,4056,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9531,23110009,4057,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9577,23110009,4091,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9576,23110009,4092,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9550,23110009,4120,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9534,23110009,4124,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9556,23110009,4139,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9535,23110009,4157,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9578,23110009,4161,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9085,23110009,4217,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9089,23110009,4224,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9077,23110009,4264,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9079,23110009,4265,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9078,23110009,4266,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9084,23110009,4267,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9083,23110009,4268,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9088,23110009,4280,23110,2311,231,23,0.0,0.0,10.0,0.0,0.0,0.0
9669,23110009,4343,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9610,23110009,4360,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9685,23110009,4373,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9665,23110009,4467,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9613,23110009,4508,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9614,23110009,4515,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9592,23110009,4521,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9591,23110009,4523,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9590,23110009,4527,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9603,23110009,4535,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9602,23110009,4536,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9604,23110009,4537,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9611,23110009,4540,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9599,23110009,4635,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9601,23110009,4639,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9600,23110009,4640,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9623,23110009,4673,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9090,23110009,4705,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9086,23110009,4744,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9315,23110009,4774,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9340,23110009,4776,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9339,23110009,4777,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9341,23110009,4780,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9323,23110009,4843,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9314,23110009,4861,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9264,23110009,4863,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9318,23110009,4920,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9328,23110009,4934,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9348,23110009,4982,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9337,23110009,4989,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9332,23110009,5022,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9344,23110009,5096,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9333,23110009,5179,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9397,23110009,5199,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9331,23110009,5203,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9330,23110009,5204,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9372,23110009,5217,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9351,23110009,5253,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9428,23110009,5302,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9440,23110009,5304,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9439,23110009,5350,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9438,23110009,5359,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9448,23110009,5394,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9393,23110009,5424,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9391,23110009,5432,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9377,23110009,5493,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9392,23110009,5499,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9385,23110009,5504,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9265,23110009,5541,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9241,23110009,5571,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9242,23110009,5574,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9259,23110009,5593,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9260,23110009,5657,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9204,23110009,5679,23110,2311,231,23,0.0,0.0,0.0,10.0,0.0,0.0
9244,23110009,5757,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9243,23110009,5759,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9209,23110009,5812,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9263,23110009,5834,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8865,23110009,5951,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8866,23110009,5955,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8867,23110009,5959,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8927,23110009,6029,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8913,23110009,6064,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8924,23110009,6095,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8862,23110009,6114,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8835,23110009,6137,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8912,23110009,6209,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9151,23110009,6233,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9171,23110009,6235,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9149,23110009,6259,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9176,23110009,6273,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9154,23110009,6294,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9157,23110009,6359,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9150,23110009,6396,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9158,23110009,6461,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9163,23110009,6496,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9152,23110009,6512,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9153,23110009,6535,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9161,23110009,6556,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9172,23110009,6568,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9156,23110009,6590,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9155,23110009,6591,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9175,23110009,6609,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9160,23110009,6614,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9159,23110009,6615,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8836,23110009,6636,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8822,23110009,6653,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8819,23110009,6682,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8814,23110009,6695,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9588,23110009,6706,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9609,23110009,6712,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8812,23110009,6731,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9177,23110009,6826,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9162,23110009,6827,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8825,23110009,6857,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8838,23110009,6865,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8833,23110009,6874,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8823,23110009,6891,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8824,23110009,6893,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8832,23110009,6905,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8829,23110009,6906,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8831,23110009,6972,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8837,23110009,6991,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8830,23110009,6998,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
8828,23110009,6999,23110,2311,231,23,0.0,0.0,0.0,0.0,10.0,0.0
9164,23110009,7035,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9178,23110009,7054,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8755,23110009,7087,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8767,23110009,7124,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8763,23110009,7137,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8787,23110009,7140,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8771,23110009,7193,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8772,23110009,7194,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8773,23110009,7201,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8762,23110009,7229,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8764,23110009,7230,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8768,23110009,7234,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8769,23110009,7274,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8785,23110009,7278,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8765,23110009,7280,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8761,23110009,7288,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8766,23110009,7301,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
8786,23110009,7316,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9217,23110009,7342,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9202,23110009,7386,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9179,23110009,7433,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9166,23110009,7470,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9165,23110009,7487,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9215,23110009,7556,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9210,23110009,7561,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9205,23110009,7593,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9235,23110009,7629,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9214,23110009,7667,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9219,23110009,7670,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9238,23110009,7700,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9240,23110009,7727,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9206,23110009,7729,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9208,23110009,7791,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9207,23110009,7793,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9212,23110009,7797,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9211,23110009,7798,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9216,23110009,7800,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9222,23110009,7803,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9237,23110009,7810,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9213,23110009,7823,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9224,23110009,7833,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9203,23110009,7847,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9268,23110009,7899,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9284,23110009,7916,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9266,23110009,7919,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9267,23110009,7920,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9274,23110009,7956,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9269,23110009,7969,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9281,23110009,7981,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9282,23110009,8027,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9277,23110009,8037,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9273,23110009,8054,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9270,23110009,8092,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9275,23110009,8118,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9276,23110009,8126,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9280,23110009,8155,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9286,23110009,8168,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9285,23110009,8169,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9279,23110009,8194,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9283,23110009,8224,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9271,23110009,8262,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9287,23110009,8265,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9278,23110009,8271,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9272,23110009,8277,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,10.0
9874,23110028,1793,23110,2311,231,23,0.0,1.0,0.0,0.0,0.0,0.0
9920,23110028,2274,23110,2311,231,23,0.0,1.0,0.0,0.0,0.0,0.0
9922,23110028,2530,23110,2311,231,23,0.0,1.0,0.0,0.0,0.0,0.0
9919,23110028,3258,23110,2311,231,23,0.0,0.0,1.0,0.0,0.0,0.0
9916,23110028,4185,23110,2311,231,23,0.0,0.0,1.0,0.0,0.0,0.0
9918,23110028,4872,23110,2311,231,23,0.0,0.0,0.0,1.0,0.0,0.0
9917,23110028,7812,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,1.0
8211,23110029,650,23110,2311,231,23,1.0,0.0,0.0,0.0,0.0,0.0
8219,23110029,7003,23110,2311,231,23,0.0,0.0,0.0,0.0,1.0,0.0
22545,23110124,3459,23110,2311,231,23,0.0,0.0,1.0,0.0,0.0,0.0
22542,23110124,3465,23110,2311,231,23,0.0,0.0,1.0,0.0,0.0,0.0
22543,23110124,3466,23110,2311,231,23,0.0,0.0,1.0,0.0,0.0,0.0
22546,23110124,3475,23110,2311,231,23,0.0,0.0,2.0,0.0,0.0,0.0
22544,23110124,3654,23110,2311,231,23,0.0,0.0,1.0,0.0,0.0,0.0
7651,23110144,4047,23110,2311,231,23,0.0,0.0,0.001,0.0,0.0,0.0
7650,23110144,4049,23110,2311,231,23,0.0,0.0,0.001,0.0,0.0,0.0
7655,23110144,4349,23110,2311,231,23,0.0,0.0,0.0,0.001,0.0,0.0
7661,23110144,4773,23110,2311,231,23,0.0,0.0,0.0,0.001,0.0,0.0
7672,23110144,5549,23110,2311,231,23,0.0,0.0,0.0,0.001,0.0,0.0
7654,23110144,5774,23110,2311,231,23,0.0,0.0,0.0,0.0,0.001,0.0
7630,23110144,6946,23110,2311,231,23,0.0,0.0,0.0,0.0,0.001,0.0
7666,23110144,7430,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
7684,23110144,7434,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
7660,23110144,7558,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
7659,23110144,7650,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
7662,23110144,7819,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
7683,23110144,7982,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
7671,23110144,7984,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
7658,23110144,8018,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.001
20198,23110145,1084,23110,2311,231,23,1.0,0.0,0.0,0.0,0.0,0.0
20185,23110145,3116,23110,2311,231,23,0.0,0.0,1.0,0.0,0.0,0.0
8472,23110172,4351,23110,2311,231,23,0.0,0.0,0.0,0.55,0.0,0.0
8470,23110172,8165,23110,2311,231,23,0.0,0.0,0.0,0.0,0.0,0.166
13092,23110174,1340,23110,2311,231,23,0.31,0.0,0.0,0.0,0.0,0.0
13093,23110174,1356,23110,2311,231,23,0.5,0.0,0.0,0.0,0.0,0.0
13090,23110174,1367,23110,2311,231,23,0.532,0.0,0.0,0.0,0.0,0.0
13089,23110174,1918,23110,2311,231,23,0.0,0.37200000000000005,0.0,0.0,0.0,0.0
13159,23110174,1974,23110,2311,231,23,0.0,0.33,0.0,0.0,0.0,0.0
13078,23110174,2001,23110,2311,231,23,0.0,0.292,0.0,0.0,0.0,0.0
13146,23110174,2040,23110,2311,231,23,0.0,0.23,0.0,0.0,0.0,0.0
13149,23110174,2276,23110,2311,231,23,0.0,0.142,0.0,0.0,0.0,0.0
13154,23110174,2855,23110,2311,231,23,0.0,0.768,0.0,0.0,0.0,0.0
13156,23110174,2934,23110,2311,231,23,0.0,0.0,0.56,0.0,0.0,0.0
13150,23110174,3844,23110,2311,231,23,0.0,0.0,0.322,0.0,0.0,0.0
13148,23110174,3848,23110,2311,231,23,0.0,0.0,0.512,0.0,0.0,0.0
13151,23110174,3886,23110,2311,231,23,0.0,0.0,0.43,0.0,0.0,0.0
13147,23110174,3928,23110,2311,231,23,0.0,0.0,0.292,0.0,0.0,0.0
8485,23110175,108,23110,2311,231,23,0.49200000000000005,0.0,0.0,0.0,0.0,0.0
8471,23110175,459,23110,2311,231,23,0.474,0.0,0.0,0.0,0.0,0.0
8477,23110175,508,23110,2311,231,23,0.44799999999999995,0.0,0.0,0.0,0.0,0.0
8466,23110175,946,23110,2311,231,23,0.33399999999999996,0.0,0.0,0.0,0.0,0.0
8467,23110175,1099,23110,2311,231,23,0.368,0.0,0.0,0.0,0.0,0.0
8323,23110175,2377,23110,2311,231,23,0.0,0.23,0.0,0.0,0.0,0.0
8324,23110175,2404,23110,2311,231,23,0.0,0.204,0.0,0.0,0.0,0.0
8306,23110175,2744,23110,2311,231,23,0.0,0.446,0.0,0.0,0.0,0.0
8333,23110175,2755,23110,2311,231,23,0.0,0.456,0.0,0.0,0.0,0.0
