,0,1,2,3,4,5
22130029,0.0,0.764,0.0,0.0,0.7590000000000001,1.266
22180002,0.0,2.138,0.39399999999999996,0.0,0.33,0.436
22170003,0.0,0.384,0.482,0.756,0.19,0.0
22001001,0.0,14.538,1.396,0.0,0.0,1.78
22008017,0.0,0.87,0.0,0.0,0.0,0.0
22021009,0.0,1.916,0.804,0.001,0.0,0.001
22021268,0.0,0.402,1.374,16.038,0.0,0.0
27410005,0.0,4.0,2.0,9.0,4.0,7.0
27002178,0.0,0.29600000000000004,0.0,0.0,0.0,0.0
22870001,0.0,0.08199999999999999,0.0,0.08800000000000001,0.0,0.0
22001000,0.0,0.982,0.0,0.0,0.0,0.642
22701021,0.0,1.58,0.0,0.0,0.0,0.0
27000007,0.0,0.666,0.358,0.0,0.0,0.0
22870016,0.0,1.0,0.0,0.0,0.0,0.0
25100113,0.0,0.002,0.002,0.0,0.001,0.002
22021010,0.0,1.3,0.0,1.344,0.0,0.0
23130079,0.0,1.0,0.0,0.0,0.0,1.0
22900005,0.0,0.126,0.0,0.0,0.0,0.0
22000010,0.0,8.262,0.38,0.0,0.0,0.0
22870004,0.0,0.038,0.0,0.0,0.0,0.0
22870002,0.0,0.07200000000000001,0.0,0.0,0.0,0.0
22870003,0.0,0.042,0.0,0.0,0.0,0.0
22500094,0.0,3.63,0.6519999999999999,0.31,0.0,0.0
22671079,0.0,0.652,0.0,0.23,2.0060000000000002,0.47
22071001,0.0,0.013999999999999999,0.0,0.0,0.0,0.0
22702004,0.0,1.068,0.256,0.462,0.0,0.0
22902012,0.0,0.16399999999999998,0.0,0.0,0.0,0.0
22603000,0.0,0.74,2.696,7.696000000000001,1.486,3.2880000000000003
27201062,0.0,16.0,0.0,0.0,14.0,0.0
22007026,0.0,0.516,5.776,0.0,0.0,0.0
22101004,0.0,0.062,0.0,0.0,0.08800000000000001,0.0
25121074,0.0,2.0,0.0,0.0,0.0,0.0
23130075,0.0,2.0,0.0,0.0,0.0,0.0
22701018,0.0,0.228,0.0,0.0,0.0,0.0
22602001,0.0,0.8640000000000001,0.0,0.0,0.0,0.0
22020010,0.0,2.13,5.304,0.0,0.0,7.122
27002632,0.0,0.39799999999999996,0.0,0.0,0.0,0.0
27002573,0.0,0.5700000000000001,0.0,0.0,0.142,0.0
23135029,0.0,1.0,0.0,0.0,0.0,0.0
22000029,0.0,1.992,1.533,0.003,0.0,0.0
25120036,0.0,24.0,112.292,88.876,130.0,144.584
22830007,0.0,0.13,0.36,0.0,0.0,0.0
23130012,0.0,1.0,0.0,1.0,1.0,3.0
22021011,0.0,0.46,0.0,0.0,0.0,0.0
22008000,0.0,0.498,0.0,0.0,0.0,0.0
23110187,0.0,1.0,0.0,1.0,2.0,2.0
23110184,0.0,1.0,0.0,0.0,0.0,1.0
23113022,0.0,1.0,0.0,0.0,0.0,1.0
22131005,0.0,0.27,0.244,0.0,0.0,0.0
22131004,0.0,0.244,1.38,0.0,0.0,0.0
23121048,0.0,0.142,0.0,0.0,0.0,0.0
23110189,0.0,1.0,0.0,1.0,0.0,0.0
22630008,0.0,1.006,0.324,0.0,0.0,0.0
22601044,0.0,0.96,0.0,0.0,0.0,0.0
27000006,0.0,0.486,0.0,0.0,0.0,0.364
27400047,0.0,0.15,0.252,0.34400000000000003,0.0,0.0
27400118,0.0,0.086,0.202,0.20800000000000002,0.0,0.16599999999999998
27002595,0.0,0.086,0.44400000000000006,0.16599999999999998,0.0,0.0
22034003,0.0,0.71,0.0,0.0,0.0,0.0
23113025,0.0,1.0,4.0,0.0,1.0,3.0
22131003,0.0,0.428,0.0,0.0,0.0,0.0
22671058,0.0,1.062,1.268,4.998,0.0,0.0
22671053,0.0,0.722,1.454,0.0,0.0,0.992
22520002,0.0,15.0,0.0,0.0,0.0,0.0
22500101,0.0,0.009000000000000001,0.0,0.0,0.0,0.0
23113005,0.0,1.0,1.0,1.0,0.0,0.0
22130003,0.0,0.382,0.98,0.0,0.0,0.374
22010005,0.0,0.9420000000000001,0.0,0.0,0.0,0.0
22801000,0.0,0.498,0.522,0.3,0.0,1.5679999999999998
22630009,0.0,0.9540000000000001,1.408,4.093999999999999,1.3599999999999999,5.284
22010034,0.0,0.9359999999999999,3.7820000000000005,0.0,0.0,0.0
27200937,0.0,0.0,0.196,0.0,0.0,0.0
27002264,0.0,0.0,1.24,0.0,0.0,0.0
23121061,0.0,0.0,1.0,0.0,1.0,0.0
22671070,0.0,0.0,1.288,0.0,0.0,4.01
22172003,0.0,0.0,1.4220000000000002,0.726,2.4700000000000006,0.0
22021003,0.0,0.0,5.204,7.7860000000000005,0.0,0.0
22041000,0.0,0.0,0.282,0.0,0.0,0.0
22132008,0.0,0.0,0.172,0.0,0.0,0.0
27002594,0.0,0.0,0.336,0.10800000000000001,0.0,0.0
22901000,0.0,0.0,0.086,0.18,0.068,0.0
