,0,1,2,3,4,5
22001,15.474,31.714,34.452,21.182,2.0060000000000002,6.49
23112,6.0,6.0,6.0,4.482,4.0,4.0
25110,6.0,6.5,0.0,0.0,2.5,2.0
22171,3.762,1.3980000000000001,0.8420000000000001,1.2520000000000002,2.192,1.64
22100,1.3599999999999999,2.828,7.905,11.777999999999999,13.86,9.260999999999997
22840,0.254,0.23199999999999998,0.0,0.0,0.0,1.382
23135,3.0,1.0,1.0,0.0,1.0,1.0
25100,1.346,0.21000000000000002,0.56,1.146,0.309,1.3259999999999998
27030,0.74,0.0,0.0,0.308,0.003,0.0
22170,4.4879999999999995,3.092,2.412,2.9939999999999998,2.4880000000000004,1.974
27401,11.963999999999999,0.6709999999999999,0.008,0.0,1.45,0.888
23171,0.776,0.0,0.0,0.0,0.0,0.0
25102,0.001,0.0,0.0,0.0,0.0,0.0
25005,3.508,5.016,0.0,1.508,0.0,1.508
22800,0.336,0.314,2.1580000000000004,2.722,0.9620000000000001,5.608
22600,20.884,4.444,14.312000000000001,43.208,37.384,24.934000000000005
25130,2.6060000000000003,1.4660000000000002,0.0,1.6860000000000002,0.624,0.8180000000000001
22671,4.142,2.436,4.99,7.367,3.258,14.505999999999997
22714,2.8560000000000003,0.546,0.0,0.0,0.0,0.0
22715,4.778,0.752,0.0,0.0,0.0,0.0
22716,3.27,2.158,0.0,0.0,0.0,0.0
22000,0.7040000000000001,16.178,12.992999999999999,7.497,8.874,6.718
27421,0.564,0.0,0.0,0.0,0.0,0.0
22802,0.91,2.1879999999999997,1.734,3.492,1.346,2.144
23142,0.312,0.0,0.544,0.0,23.0,0.45000000000000007
22900,0.11599999999999999,0.126,0.094,0.20400000000000001,0.0,0.0
25112,0.506,0.0,1.248,0.386,1.1560000000000001,0.0
22071,0.0,0.037,0.189,0.0,0.003,0.0
23150,0.0,1.0,0.0,0.0,0.0,0.0
22620,0.0,0.622,0.0,0.0,0.0,0.826
22002,0.0,0.636,0.002,6.667999999999999,35.517999999999994,15.575
22870,0.0,1.2340000000000002,0.176,0.08800000000000001,0.0,0.0
23130,0.0,4.0,0.0,1.0,1.0,5.0
22902,0.0,0.16399999999999998,0.0,0.0,0.0,0.32399999999999995
27201,0.0,16.0,0.0,0.0,14.0,0.0
22131,0.0,0.942,1.624,0.0,0.0,0.0
22520,0.0,15.0,0.0,0.0,0.0,0.0
22801,0.0,0.498,0.522,0.3,0.0,1.5679999999999998
22041,0.0,0.0,0.282,0.0,0.696,0.0
22901,0.0,0.0,0.086,0.18,0.068,0.0
22003,0.0,0.0,0.414,0.0,0.484,2.554
22850,0.0,0.0,0.374,1.54,0.0,0.0
22004,0.0,0.0,0.002,1.898,2.003,0.0
22501,0.0,0.0,0.742,0.62,0.0,0.122
25405,0.0,0.0,0.504,0.0,1.1219999999999999,1.59
22821,0.0,0.0,0.46799999999999997,0.486,0.0,0.0
22851,0.0,0.0,0.364,0.5640000000000001,0.0,0.512
22820,0.0,0.0,0.0,0.06,0.0,0.0
22005,0.0,0.0,0.0,3.026,6.3020000000000005,1.4609999999999999
22700,0.0,0.0,0.0,0.001,0.0,0.45799999999999996
22860,0.0,0.0,0.0,4.0,0.006999999999999999,0.0
27210,0.0,0.0,0.0,0.0,1.574,2.361
22042,0.0,0.0,0.0,0.0,0.0,2.2880000000000003
23141,0.0,0.0,0.0,0.0,0.0,18.0
22622,0.0,0.0,0.0,0.0,0.0,1.4500000000000002
22852,0.0,0.0,0.0,0.0,0.0,0.506
